Subj	Date	SoundStim	arousal1.RT	arousal1.RESP	valence1.RT	valence1.RESP
10983	20120507	 110.wav	 2913	 1	 1195	 1	
10983	20120507	 365.wav	 2870	 1	 3267	 1	
10983	20120507	 241.wav	 2639	 7	 2197	 5	
10983	20120507	 376.wav	 2991	 3	 4686	 2	
10983	20120507	 113.wav	 3161	 4	 6448	 3	
10983	20120507	 275.wav	 2618	 8	 4889	 4	
10983	20120507	 106.wav	 2513	 5	 2468	 2	
10983	20120507	 714.wav	 2314	 4	 5445	 2	
10983	20120507	 254.wav	 2116	 1	 2040	 4	
10983	20120507	 602.wav	 3763	 5	 458	 9	
10983	20120507	 698.wav	 2339	 5	 366	 9	
10983	20120507	 352.wav	 1463	 1	 1414	 2	
10983	20120507	 713.wav	 3504	 4	 1794	 5	
10983	20120507	 374.wav	 4820	 5	 488	 5	
10983	20120507	 382.wav	 2422	 5	 2092	 5	
10983	20120507	 261.wav	 1645	 9	 3292	 3	
10983	20120507	 367.wav	 1127	 1	 508	 1	
10983	20120507	 244.wav	 3287	 7	 3386	 5	
10983	20120507	 420.wav	 2621	 9	 997	 1	
10983	20120507	 717.wav	 863	 1	 2662	 1	
10983	20120507	 311.wav	 1374	 1	 688	 1	
10983	20120507	 601.wav	 1371	 1	 558	 1	
10983	20120507	 171.wav	 5174	 4	 715	 8	
10983	20120507	 351.wav	 3736	 1	 744	 1	
10983	20120507	 723.wav	 2773	 5	 2125	 5	
10983	20120507	 289.wav	 1530	 5	 3110	 4	
10983	20120507	 502.wav	 1904	 8	 2636	 3	
10983	20120507	 415.wav	 709	 1	 356	 1	
10983	20120507	 355.wav	 1648	 1	 1016	 1	
10997	20120523	 420.wav	 2637	 9	 5075	 3	
10997	20120523	 368.wav	 1874	 8	 2223	 5	
10997	20120523	 276.wav	 1701	 9	 3978	 2	
10997	20120523	 415.wav	 1496	 5	 2655	 3	
10997	20120523	 284.wav	 1104	 9	 1693	 2	
10997	20120523	 378.wav	 1396	 7	 1469	 4	
10997	20120523	 261.wav	 510	 9	 1501	 5	
10997	20120523	 626.wav	 716	 9	 1306	 3	
10997	20120523	 422.wav	 577	 9	 836	 3	
10997	20120523	 260.wav	 606	 9	 1776	 4	
10997	20120523	 816.wav	 554	 5	 3063	 4	
10997	20120523	 367.wav	 1565	 7	 2439	 5	
10997	20120523	 365.wav	 1151	 7	 1411	 4	
10997	20120523	 601.wav	 1075	 5	 2162	 4	
10997	20120523	 241.wav	 1853	 9	 1637	 5	
10997	20120523	 275.wav	 580	 9	 1520	 2	
10997	20120523	 376.wav	 564	 6	 1409	 6	
10997	20120523	 724.wav	 472	 9	 2591	 9	
10997	20120523	 106.wav	 533	 9	 660	 5	
10997	20120523	 720.wav	 301	 9	 1589	 5	
10997	20120523	 817.wav	 1871	 3	 3285	 4	
10997	20120523	 714.wav	 2521	 8	 1211	 4	
10997	20120523	 360.wav	 1573	 7	 2614	 5	
10997	20120523	 115.wav	 438	 9	 1944	 5	
10997	20120523	 355.wav	 2671	 6	 812	 5	
10997	20120523	 353.wav	 1440	 5	 617	 5	
10997	20120523	 719.wav	 653	 9	 2837	 3	
10997	20120523	 723.wav	 5434	 5	 1171	 5	
10997	20120523	 289.wav	 1439	 7	 1431	 5	
10997	20120523	 221.wav	 2119	 7	 1738	 5	
10997	20120523	 296.wav	 1216	 8	 1288	 6	
10997	20120523	 374.wav	 2686	 5	 955	 5	
10997	20120523	 111.wav	 2627	 5	 609	 5	
10997	20120523	 712.wav	 722	 7	 1871	 6	
10997	20120523	 424.wav	 1629	 8	 678	 5	
10997	20120523	 110.wav	 1068	 4	 684	 5	
10997	20120523	 352.wav	 1705	 6	 1829	 5	
10997	20120523	 802.wav	 1252	 6	 1052	 5	
10997	20120523	 351.wav	 708	 5	 434	 5	
10997	20120523	 113.wav	 1546	 6	 501	 5	
10997	20120523	 375.wav	 457	 5	 545	 5	
10997	20120523	 698.wav	 520	 9	 1534	 4	
10997	20120523	 132.wav	 431	 8	 856	 5	
10997	20120523	 808.wav	 538	 6	 1143	 5	
10997	20120523	 728.wav	 491	 8	 1179	 5	
10997	20120523	 322.wav	 354	 7	 1350	 5	
10997	20120523	 363.wav	 1976	 5	 546	 5	
10997	20120523	 713.wav	 610	 9	 1181	 6	
10997	20120523	 373.wav	 757	 5	 362	 5	
10997	20120523	 170.wav	 1914	 6	 4822	 5	
10997	20120523	 815.wav	 1933	 4	 1624	 5	
10997	20120523	 701.wav	 1705	 5	 1142	 4	
10997	20120523	 732.wav	 4462	 5	 417	 5	
10997	20120523	 226.wav	 313	 5	 744	 5	
10997	20120523	 708.wav	 1307	 5	 617	 5	
10997	20120523	 627.wav	 2145	 5	 891	 5	
10997	20120523	 244.wav	 457	 5	 578	 5	
10997	20120523	 705.wav	 686	 5	 493	 5	
10997	20120523	 252.wav	 508	 8	 795	 5	
10997	20120523	 105.wav	 712	 8	 1783	 6	
10997	20120523	 502.wav	 654	 9	 831	 5	
10997	20120523	 382.wav	 547	 8	 1240	 6	
10997	20120523	 717.wav	 519	 8	 3133	 7	
10997	20120523	 377.wav	 3367	 4	 4071	 8	
10997	20120523	 370.wav	 3243	 6	 1488	 6	
10997	20120523	 711.wav	 397	 8	 2761	 4	
10997	20120523	 722.wav	 2033	 7	 608	 7	
10997	20120523	 277.wav	 367	 9	 292	 2	
10997	20120523	 716.wav	 3180	 6	 1348	 5	
10997	20120523	 sarahordaz.wav	 694	 6	 885	 5	
10997	20120523	 311.wav	 1174	 5	 425	 5	
10997	20120523	 171.wav	 474	 9	 962	 5	
10997	20120523	 366.wav	 499	 6	 1283	 5	
10997	20120523	 709.wav	 486	 8	 1086	 5	
10997	20120523	 602.wav	 118	 9	 1157	 5	
10997	20120523	 358.wav	 1935	 5	 482	 5	
10997	20120523	 820.wav	 328	 6	 1630	 4	
10997	20120523	 262.wav	 2369	 5	 986	 5	
10997	20120523	 116.wav	 377	 9	 460	 4	
10997	20120523	 255.wav	 565	 9	 427	 4	
10997	20120523	 700.wav	 1171	 5	 1189	 5	
10997	20120523	 224.wav	 609	 4	 3051	 4	
10997	20120523	 254.wav	 1485	 4	 1339	 4	
10997	20120523	 220.wav	 439	 4	 1816	 4	
10997	20120523	 624.wav	 690	 8	 1089	 4	
11024	20120702	 111.wav	 6170	 4	 4317	 4	
11024	20120702	 705.wav	 8997	 5	 4739	 7	
11024	20120702	 244.wav	 6491	 4	 4600	 8	
11024	20120702	 373.wav	 5457	 5	 3913	 5	
11024	20120702	 714.wav	 6404	 3	 3213	 9	
11024	20120702	 353.wav	 2606	 3	 3572	 4	
11024	20120702	 226.wav	 5353	 3	 5217	 4	
11024	20120702	 627.wav	 1493	 9	 4187	 2	
11024	20120702	 711.wav	 9375	 3	 1372	 9	
11024	20120702	 815.wav	 7526	 5	 9696	 6	
11024	20120702	 732.wav	 2540	 5	 2550	 7	
11024	20120702	 110.wav	 6993	 4	 4234	 2	
11024	20120702	 220.wav	 5368	 4	 2036	 3	
11024	20120702	 370.wav	 6541	 3	 8065	 6	
11024	20120702	 420.wav	 2920	 3	 618	 9	
11024	20120702	 322.wav	 2597	 5	 1373	 8	
11024	20120702	 816.wav	 2286	 4	 5898	 4	
11024	20120702	 415.wav	 10812	 4	 6021	 5	
11024	20120702	 624.wav	 4590	 3	 7754	 8	
11024	20120702	 712.wav	 7540	 7	 6229	 9	
11024	20120702	 296.wav	 3473	 5	 1068	 7	
11024	20120702	 720.wav	 3702	 4	 6087	 7	
11024	20120702	 277.wav	 1846	 4	 8492	 9	
11024	20120702	 724.wav	 4399	 6	 6355	 8	
11024	20120702	 221.wav	 2832	 4	 4900	 3	
11024	20120702	 224.wav	 8503	 4	 6072	 6	
11024	20120702	 502.wav	 6422	 5	 4719	 7	
11024	20120702	 276.wav	 3676	 3	 1143	 9	
11024	20120702	 728.wav	 6424	 6	 2731	 7	
11024	20120702	 374.wav	 2664	 8	 1838	 2	
11024	20120702	 820.wav	 1862	 2	 3716	 3	
11024	20120702	 132.wav	 7851	 4	 2911	 8	
11024	20120702	 377.wav	 3312	 5	 1353	 6	
11024	20120702	 289.wav	 3726	 5	 1831	 9	
11024	20120702	 376.wav	 5015	 5	 4945	 8	
11024	20120702	 716.wav	 3578	 5	 1193	 8	
11024	20120702	 284.wav	 8554	 3	 3834	 9	
11024	20120702	 368.wav	 3487	 4	 4154	 7	
11024	20120702	 352.wav	 1606	 3	 2568	 5	
11024	20120702	 382.wav	 3936	 5	 3186	 8	
11024	20120702	 722.wav	 5831	 5	 8999	 6	
11024	20120702	 601.wav	 2556	 4	 542	 2	
11024	20120702	 700.wav	 658	 6	 3610	 6	
11024	20120702	 115.wav	 1496	 3	 2159	 9	
11024	20120702	 367.wav	 1242	 3	 2098	 3	
11024	20120702	 255.wav	 506	 2	 1920	 9	
11024	20120702	 254.wav	 1690	 3	 512	 4	
11024	20120702	 717.wav	 528	 3	 934	 3	
11024	20120702	 701.wav	 492	 6	 3203	 4	
11024	20120702	 113.wav	 427	 3	 1549	 7	
11024	20120702	 262.wav	 2209	 9	 8191	 2	
11024	20120702	 365.wav	 5734	 4	 5730	 5	
11024	20120702	 360.wav	 4805	 4	 3225	 4	
11024	20120702	 808.wav	 3886	 5	 2184	 7	
11024	20120702	 366.wav	 2796	 3	 2371	 6	
11024	20120702	 626.wav	 447	 3	 1473	 9	
11024	20120702	 363.wav	 3566	 5	 2909	 7	
11024	20120702	 713.wav	 4402	 7	 911	 7	
11024	20120702	 261.wav	 423	 4	 393	 9	
11024	20120702	 424.wav	 1197	 3	 951	 9	
11024	20120702	 709.wav	 499	 3	 3169	 9	
11024	20120702	 708.wav	 1091	 5	 7465	 8	
11024	20120702	 351.wav	 243	 5	 1860	 8	
11024	20120702	 171.wav	 388	 4	 223	 9	
11024	20120702	 802.wav	 467	 2	 2779	 5	
11024	20120702	 378.wav	 1002	 3	 813	 9	
11024	20120702	 241.wav	 3017	 3	 5007	 8	
11024	20120702	 358.wav	 557	 2	 1977	 9	
11024	20120702	 116.wav	 454	 2	 798	 9	
11024	20120702	 105.wav	 1933	 3	 4744	 7	
11024	20120702	 375.wav	 2257	 5	 1991	 5	
11024	20120702	 170.wav	 4465	 4	 1876	 6	
11024	20120702	 817.wav	 1458	 2	 7782	 2	
11024	20120702	 422.wav	 3934	 2	 3478	 8	
11024	20120702	 275.wav	 2759	 2	 847	 9	
11024	20120702	 723.wav	 1282	 4	 2096	 8	
11024	20120702	 260.wav	 318	 2	 644	 8	
11024	20120702	 355.wav	 1182	 3	 5616	 6	
11024	20120702	 sarahordaz.wav	 667	 3	 2524	 7	
11024	20120702	 698.wav	 2708	 7	 1583	 4	
11024	20120702	 106.wav	 2875	 8	 1943	 6	
11024	20120702	 311.wav	 5174	 8	 2707	 8	
11024	20120702	 719.wav	 4678	 8	 4631	 8	
11024	20120702	 252.wav	 1290	 7	 4888	 7	
11024	20120702	 602.wav	 951	 8	 4180	 4	
11025	20120703	 422.wav	 5334	 6	 6002	 3	
11025	20120703	 711.wav	 3476	 8	 2687	 2	
11025	20120703	 808.wav	 1621	 3	 4619	 5	
11025	20120703	 277.wav	 1280	 9	 1790	 1	
11025	20120703	 220.wav	 1442	 8	 1042	 4	
11025	20120703	 252.wav	 272	 5	 2454	 8	
11025	20120703	 224.wav	 12881	 5	 460	 5	
11025	20120703	 714.wav	 3239	 6	 4572	 5	
11025	20120703	 289.wav	 4895	 7	 1159	 4	
11025	20120703	 368.wav	 2489	 5	 438	 5	
11025	20120703	 351.wav	 5885	 4	 5012	 5	
11025	20120703	 602.wav	 1862	 3	 1845	 8	
11025	20120703	 360.wav	 594	 8	 165	 2	
11025	20120703	 261.wav	 2274	 8	 1670	 5	
11025	20120703	 296.wav	 303	 9	 4789	 3	
11025	20120703	 717.wav	 1595	 3	 3365	 5	
11025	20120703	 110.wav	 3324	 3	 3133	 3	
11025	20120703	 732.wav	 2290	 5	 510	 5	
11025	20120703	 241.wav	 3006	 5	 2996	 8	
11025	20120703	 221.wav	 1465	 6	 3184	 5	
11025	20120703	 226.wav	 1303	 4	 1740	 8	
11025	20120703	 352.wav	 6861	 5	 683	 5	
11025	20120703	 275.wav	 923	 9	 6798	 1	
11025	20120703	 816.wav	 2748	 2	 11972	 5	
11025	20120703	 624.wav	 2924	 7	 3253	 5	
11025	20120703	 255.wav	 4472	 6	 4770	 7	
11025	20120703	 415.wav	 2894	 5	 3257	 5	
11025	20120703	 254.wav	 9521	 3	 4760	 3	
11025	20120703	 363.wav	 1788	 5	 1214	 3	
11025	20120703	 132.wav	 1996	 5	 884	 5	
11025	20120703	 817.wav	 834	 2	 3931	 3	
11025	20120703	 382.wav	 3378	 5	 1705	 5	
11025	20120703	 sarahordaz.wav	 379	 5	 2319	 8	
11025	20120703	 701.wav	 4423	 5	 1476	 5	
11025	20120703	 708.wav	 347	 5	 257	 9	
11025	20120703	 719.wav	 2379	 7	 4300	 3	
11025	20120703	 284.wav	 395	 9	 343	 2	
11025	20120703	 355.wav	 1643	 6	 866	 3	
11025	20120703	 170.wav	 1074	 5	 352	 9	
11025	20120703	 728.wav	 158	 5	 563	 5	
11025	20120703	 698.wav	 2948	 5	 7885	 5	
11025	20120703	 374.wav	 270	 4	 167	 5	
11025	20120703	 713.wav	 307	 6	 371	 4	
11025	20120703	 724.wav	 207	 3	 393	 7	
11025	20120703	 601.wav	 284	 6	 2275	 5	
11025	20120703	 723.wav	 232	 5	 322	 6	
11025	20120703	 424.wav	 401	 8	 556	 2	
11025	20120703	 260.wav	 376	 9	 212	 3	
11025	20120703	 377.wav	 127	 5	 125	 9	
11025	20120703	 113.wav	 366	 8	 1426	 5	
11025	20120703	 276.wav	 1465	 9	 479	 2	
11025	20120703	 262.wav	 327	 5	 638	 8	
11025	20120703	 700.wav	 9284	 5	 188	 6	
11025	20120703	 353.wav	 556	 6	 408	 4	
11025	20120703	 716.wav	 1227	 3	 1123	 3	
11025	20120703	 366.wav	 1112	 5	 255	 5	
11025	20120703	 115.wav	 69	 9	 302	 1	
11025	20120703	 358.wav	 43	 5	 238	 8	
11025	20120703	 370.wav	 2277	 5	 251	 7	
11025	20120703	 116.wav	 4841	 8	 14066	 5	
11025	20120703	 375.wav	 2626	 5	 2960	 5	
11025	20120703	 105.wav	 1328	 7	 3468	 5	
11025	20120703	 420.wav	 343	 8	 276	 3	
11025	20120703	 627.wav	 2417	 6	 41	 4	
11025	20120703	 111.wav	 278	 5	 415	 3	
11025	20120703	 244.wav	 288	 8	 560	 4	
11025	20120703	 378.wav	 68	 8	 717	 3	
11025	20120703	 373.wav	 961	 2	 3212	 7	
11025	20120703	 502.wav	 506	 5	 1400	 8	
11025	20120703	 815.wav	 422	 9	 1689	 3	
11025	20120703	 802.wav	 468	 5	 1004	 3	
11025	20120703	 322.wav	 1861	 5	 1483	 5	
11025	20120703	 365.wav	 1568	 5	 363	 8	
11025	20120703	 712.wav	 237	 9	 335	 2	
11025	20120703	 106.wav	 317	 5	 340	 4	
11025	20120703	 709.wav	 312	 7	 143	 3	
11025	20120703	 720.wav	 675	 7	 147	 5	
11025	20120703	 367.wav	 1827	 3	 1322	 4	
11025	20120703	 376.wav	 1855	 8	 476	 8	
11025	20120703	 820.wav	 828	 5	 696	 7	
11025	20120703	 722.wav	 11110	 5	 363	 9	
11025	20120703	 626.wav	 288	 8	 127	 8	
11025	20120703	 311.wav	 2855	 3	 1771	 5	
11025	20120703	 171.wav	 4595	 5	 2535	 5	
11025	20120703	 705.wav	 1769	 5	 323	 9	
11026	20120705	 422.wav	 15117	 6	 8898	 3	
11026	20120705	 296.wav	 2900	 7	 3791	 5	
11026	20120705	 601.wav	 3928	 4	 8283	 3	
11026	20120705	 252.wav	 2430	 7	 3669	 4	
11026	20120705	 728.wav	 2018	 6	 1409	 4	
11026	20120705	 352.wav	 4297	 4	 2537	 3	
11026	20120705	 113.wav	 3137	 7	 2770	 3	
11026	20120705	 711.wav	 9864	 4	 3154	 5	
11026	20120705	 709.wav	 3583	 3	 3383	 5	
11026	20120705	 244.wav	 2120	 7	 12897	 4	
11026	20120705	 708.wav	 3126	 6	 12774	 3	
11026	20120705	 415.wav	 7309	 6	 4346	 4	
11026	20120705	 289.wav	 3419	 6	 5775	 3	
11026	20120705	 815.wav	 4066	 4	 3212	 2	
11026	20120705	 817.wav	 2929	 6	 1580	 3	
11026	20120705	 700.wav	 12164	 7	 5518	 4	
11026	20120705	 714.wav	 2190	 6	 2870	 4	
11026	20120705	 627.wav	 14857	 7	 16537	 3	
11026	20120705	 366.wav	 2517	 5	 3144	 4	
11026	20120705	 254.wav	 1466	 5	 1953	 3	
11026	20120705	 106.wav	 428	 6	 1942	 4	
11026	20120705	 626.wav	 509	 5	 1706	 5	
11026	20120705	 275.wav	 920	 3	 1677	 5	
11026	20120705	 698.wav	 3925	 4	 1124	 4	
11026	20120705	 808.wav	 3339	 7	 4668	 4	
11026	20120705	 370.wav	 783	 7	 243	 4	
11026	20120705	 705.wav	 3881	 7	 299	 3	
11026	20120705	 170.wav	 4159	 8	 2950	 3	
11026	20120705	 226.wav	 12224	 7	 751	 4	
11026	20120705	 712.wav	 2530	 4	 949	 5	
11026	20120705	 719.wav	 1901	 5	 3666	 6	
11026	20120705	 367.wav	 4962	 5	 8710	 5	
11026	20120705	 602.wav	 4558	 7	 7843	 3	
11026	20120705	 717.wav	 4870	 7	 45688	 3	
11026	20120705	 713.wav	 2478	 5	 5666	 4	
11026	20120705	 276.wav	 6221	 4	 22203	 5	
11026	20120705	 115.wav	 9362	 7	 481	 4	
11026	20120705	 105.wav	 2165	 7	 726	 4	
11026	20120705	 722.wav	 323	 7	 488	 3	
11026	20120705	 365.wav	 21333	 6	 546	 4	
11026	20120705	 375.wav	 314	 7	 298	 3	
11026	20120705	 132.wav	 2879	 6	 370	 3	
11026	20120705	 360.wav	 3171	 5	 332	 2	
11026	20120705	 716.wav	 2395	 6	 3965	 3	
11026	20120705	 732.wav	 1436	 5	 893	 3	
11026	20120705	 424.wav	 1824	 6	 7142	 3	
11026	20120705	 502.wav	 996	 7	 407	 4	
11026	20120705	 111.wav	 1944	 7	 2560	 2	
11026	20120705	 723.wav	 344	 8	 2207	 3	
11026	20120705	 110.wav	 6368	 7	 340	 2	
11026	20120705	 720.wav	 1671	 7	 6875	 3	
11026	20120705	 255.wav	 2971	 5	 3788	 9	
11026	20120705	 377.wav	 15948	 8	 11452	 3	
11026	20120705	 724.wav	 3194	 7	 10623	 3	
11026	20120705	 701.wav	 5829	 6	 7765	 3	
11026	20120705	 221.wav	 23984	 6	 951	 2	
11026	20120705	 284.wav	 40193	 3	 9084	 7	
11026	20120705	 378.wav	 10248	 6	 9096	 3	
11026	20120705	 277.wav	 2954	 4	 6474	 3	
11026	20120705	 322.wav	 2522	 7	 404	 3	
11026	20120705	 224.wav	 11561	 6	 636	 3	
11026	20120705	 355.wav	 1948	 7	 2095	 3	
11026	20120705	 262.wav	 1378	 8	 221	 2	
11026	20120705	 220.wav	 3567	 6	 311	 1	
11026	20120705	 358.wav	 3215	 7	 4877	 4	
11026	20120705	 373.wav	 1799	 6	 2936	 2	
11026	20120705	 368.wav	 4107	 5	 517	 3	
11026	20120705	 363.wav	 6945	 6	 2140	 3	
11026	20120705	 261.wav	 11822	 7	 2445	 4	
11026	20120705	 sarahordaz.wav	 24028	 8	 2321	 2	
11026	20120705	 820.wav	 282	 7	 298	 1	
11026	20120705	 353.wav	 667	 5	 354	 1	
11026	20120705	 420.wav	 8855	 4	 627	 6	
11026	20120705	 311.wav	 5402	 7	 8636	 5	
11026	20120705	 260.wav	 5062	 6	 7167	 3	
11026	20120705	 816.wav	 7783	 7	 2446	 2	
11026	20120705	 241.wav	 1374	 5	 425	 2	
11026	20120705	 382.wav	 2228	 6	 698	 3	
11026	20120705	 351.wav	 15009	 7	 8035	 3	
11026	20120705	 802.wav	 529	 6	 231	 2	
11026	20120705	 116.wav	 10411	 5	 17835	 5	
11026	20120705	 374.wav	 3178	 8	 2545	 4	
11026	20120705	 376.wav	 1429	 8	 3261	 3	
11026	20120705	 624.wav	 3650	 2	 4077	 6	
11026	20120705	 171.wav	 6717	 7	 298	 3	
11028	20120709	 375.wav	 23710	 9	 2599	 1	
11028	20120709	 373.wav	 2408	 1	 2032	 1	
11028	20120709	 276.wav	 564	 9	 2376	 5	
11028	20120709	 170.wav	 2587	 9	 652	 1	
11028	20120709	 311.wav	 470	 1	 333	 1	
11028	20120709	 711.wav	 3730	 9	 2642	 5	
11028	20120709	 709.wav	 2528	 9	 4402	 6	
11028	20120709	 700.wav	 4326	 9	 3501	 5	
11028	20120709	 716.wav	 1072	 1	 368	 1	
11028	20120709	 720.wav	 2101	 9	 281	 5	
11028	20120709	 626.wav	 1236	 9	 620	 1	
11028	20120709	 260.wav	 332	 5	 4929	 7	
11028	20120709	 378.wav	 343	 1	 236	 1	
11028	20120709	 244.wav	 1377	 9	 1659	 5	
11028	20120709	 261.wav	 363	 9	 1704	 7	
11028	20120709	 713.wav	 3368	 9	 4431	 5	
11028	20120709	 714.wav	 5356	 9	 304	 7	
11028	20120709	 698.wav	 679	 9	 655	 1	
11028	20120709	 353.wav	 1513	 1	 469	 1	
11028	20120709	 808.wav	 319	 9	 2965	 5	
11028	20120709	 277.wav	 4485	 5	 4077	 6	
11028	20120709	 275.wav	 2471	 6	 5787	 5	
11028	20120709	 815.wav	 1579	 1	 757	 1	
11028	20120709	 358.wav	 375	 9	 314	 5	
11028	20120709	 705.wav	 319	 9	 253	 1	
11028	20120709	 322.wav	 648	 9	 5752	 5	
11028	20120709	 241.wav	 454	 9	 303	 5	
11028	20120709	 113.wav	 2767	 9	 6167	 5	
11028	20120709	 132.wav	 3479	 9	 202	 5	
11028	20120709	 367.wav	 2943	 1	 312	 1	
11028	20120709	 355.wav	 342	 1	 453	 1	
11028	20120709	 722.wav	 9853	 4	 407	 1	
11028	20120709	 802.wav	 3216	 9	 1463	 5	
11028	20120709	 728.wav	 1535	 9	 1675	 5	
11028	20120709	 284.wav	 5924	 9	 965	 9	
11028	20120709	 377.wav	 3323	 9	 245	 1	
11028	20120709	 366.wav	 687	 1	 334	 1	
11028	20120709	 171.wav	 196	 9	 200	 1	
11028	20120709	 363.wav	 277	 9	 2989	 5	
11028	20120709	 816.wav	 468	 9	 228	 5	
11028	20120709	 220.wav	 386	 9	 221	 1	
11028	20120709	 817.wav	 1298	 9	 1447	 1	
11028	20120709	 712.wav	 239	 1	 2209	 5	
11028	20120709	 627.wav	 248	 1	 651	 1	
11028	20120709	 708.wav	 3381	 9	 387	 5	
11028	20120709	 296.wav	 2114	 9	 351	 9	
11028	20120709	 624.wav	 2555	 5	 3052	 7	
11028	20120709	 420.wav	 4179	 9	 8575	 1	
11028	20120709	 111.wav	 1863	 9	 1502	 5	
11028	20120709	 262.wav	 2096	 9	 1592	 1	
11028	20120709	 116.wav	 1730	 9	 406	 1	
11028	20120709	 502.wav	 5760	 1	 573	 9	
11028	20120709	 723.wav	 4833	 5	 348	 5	
11028	20120709	 252.wav	 1820	 1	 276	 9	
11028	20120709	 352.wav	 580	 1	 313	 1	
11028	20120709	 415.wav	 276	 1	 413	 1	
11028	20120709	 115.wav	 3337	 9	 266	 1	
11028	20120709	 360.wav	 251	 1	 244	 1	
11028	20120709	 820.wav	 3982	 9	 2021	 5	
11028	20120709	 sarahordaz.wav	 328	 9	 438	 1	
11028	20120709	 382.wav	 5791	 5	 2545	 7	
11028	20120709	 701.wav	 2331	 9	 534	 1	
11028	20120709	 601.wav	 1100	 1	 779	 1	
11028	20120709	 105.wav	 5684	 5	 924	 6	
11028	20120709	 424.wav	 3590	 1	 829	 6	
11028	20120709	 732.wav	 897	 1	 296	 1	
11028	20120709	 422.wav	 201	 1	 252	 1	
11028	20120709	 254.wav	 256	 1	 274	 1	
11028	20120709	 110.wav	 347	 1	 489	 1	
11028	20120709	 717.wav	 41	 1	 228	 1	
11028	20120709	 374.wav	 3015	 9	 278	 5	
11028	20120709	 370.wav	 1087	 1	 557	 5	
11028	20120709	 224.wav	 1116	 9	 1937	 5	
11028	20120709	 365.wav	 253	 1	 223	 1	
11028	20120709	 719.wav	 2442	 1	 840	 9	
11028	20120709	 724.wav	 2540	 9	 453	 5	
11028	20120709	 376.wav	 329	 9	 1151	 9	
11028	20120709	 351.wav	 2000	 1	 305	 1	
11028	20120709	 602.wav	 361	 1	 302	 1	
11028	20120709	 255.wav	 191	 9	 323	 9	
11028	20120709	 289.wav	 2579	 1	 1851	 5	
11028	20120709	 368.wav	 1860	 9	 331	 5	
11028	20120709	 226.wav	 515	 1	 322	 1	
11028	20120709	 221.wav	 278	 1	 463	 1	
11028	20120709	 106.wav	 226	 1	 253	 1	
11040	20120801	 289.wav	 3207	 4	 3445	 7	
11040	20120801	 808.wav	 2594	 5	 3699	 4	
11040	20120801	 601.wav	 4449	 6	 3131	 5	
11040	20120801	 105.wav	 3204	 5	 2090	 9	
11040	20120801	 367.wav	 1921	 4	 3436	 3	
11040	20120801	 723.wav	 3423	 7	 5755	 5	
11040	20120801	 376.wav	 3256	 6	 2692	 5	
11040	20120801	 224.wav	 19086	 5	 2383	 5	
11040	20120801	 708.wav	 2128	 8	 4523	 7	
11040	20120801	 720.wav	 1714	 8	 3342	 3	
11040	20120801	 713.wav	 2455	 5	 2300	 7	
11040	20120801	 366.wav	 3726	 4	 2862	 3	
11040	20120801	 701.wav	 6731	 7	 9222	 7	
11040	20120801	 260.wav	 2945	 6	 6057	 7	
11040	20120801	 353.wav	 1674	 8	 1951	 5	
11040	20120801	 705.wav	 2463	 7	 3892	 5	
11040	20120801	 221.wav	 5301	 7	 1580	 3	
11040	20120801	 817.wav	 4841	 7	 3899	 4	
11040	20120801	 352.wav	 5195	 7	 2063	 5	
11040	20120801	 422.wav	 7348	 4	 4917	 7	
11040	20120801	 261.wav	 3354	 5	 3530	 8	
11040	20120801	 722.wav	 7827	 7	 921	 5	
11040	20120801	 377.wav	 4480	 3	 1769	 1	
11040	20120801	 368.wav	 1940	 6	 4494	 2	
11040	20120801	 424.wav	 3252	 7	 2728	 3	
11040	20120801	 110.wav	 1995	 4	 1451	 1	
11040	20120801	 254.wav	 2809	 7	 3312	 5	
11040	20120801	 728.wav	 11674	 6	 2296	 4	
11040	20120801	 602.wav	 1555	 9	 2861	 2	
11040	20120801	 322.wav	 2741	 8	 2102	 6	
11040	20120801	 717.wav	 1780	 7	 16378	 4	
11040	20120801	 255.wav	 3893	 8	 1840	 9	
11040	20120801	 502.wav	 2949	 5	 2414	 5	
11040	20120801	 360.wav	 1884	 3	 3889	 1	
11040	20120801	 171.wav	 2048	 8	 8293	 1	
11040	20120801	 226.wav	 2618	 4	 1785	 1	
11040	20120801	 375.wav	 3719	 4	 1280	 9	
11040	20120801	 698.wav	 1599	 9	 1889	 3	
11040	20120801	 624.wav	 1640	 3	 4447	 8	
11040	20120801	 719.wav	 6266	 4	 3857	 9	
11040	20120801	 132.wav	 2692	 5	 1816	 9	
11040	20120801	 277.wav	 2283	 2	 1608	 9	
11040	20120801	 365.wav	 4714	 5	 2297	 5	
11040	20120801	 732.wav	 1930	 1	 2203	 9	
11040	20120801	 627.wav	 3836	 5	 1373	 5	
11040	20120801	 374.wav	 36947	 5	 1494	 5	
11040	20120801	 284.wav	 2505	 2	 4580	 9	
11040	20120801	 709.wav	 4487	 8	 2040	 9	
11040	20120801	 700.wav	 2894	 7	 2729	 5	
11040	20120801	 378.wav	 1606	 1	 1479	 2	
11040	20120801	 275.wav	 4222	 2	 1522	 9	
11040	20120801	 111.wav	 9603	 4	 1167	 9	
11040	20120801	 420.wav	 1826	 8	 2691	 5	
11040	20120801	 220.wav	 2294	 4	 3682	 2	
